ProductID,EAN,WeekoftheYear,Quantity_sum
4260705920003,M.01,19,2
4260705920003,M.01,20,4
4260705920003,M.01,21,2
4260705920003,M.01,22,4
4260705920003,M.01,23,5
4260705920003,M.01,24,5
4260705920003,M.01,25,5
4260705920003,M.01,26,4
4260705920003,M.01,27,2
4260705920003,M.01,28,5
4260705920003,M.01,29,5
4260705920003,M.01,30,1
4260705920003,M.01,31,3
4260705920003,M.01,32,4
4260705920003,M.01,33,3
4260705920003,M.01,34,3
4260705920003,M.01,35,6
4260705920003,M.01,36,4
4260705920003,M.01,37,2
4260705920003,M.01,39,2
4260705920003,M.01,40,4
4260705920003,M.01,41,2
4260705920003,M.01,42,3
4260705920003,M.01,43,3
4260705920003,M.01,46,2
4260705920010,M.02,1,4
4260705920010,M.02,2,5
4260705920010,M.02,3,5
4260705920010,M.02,4,5
4260705920010,M.02,5,6
4260705920010,M.02,19,6
4260705920010,M.02,20,8
4260705920010,M.02,21,8
4260705920010,M.02,22,7
4260705920010,M.02,23,7
4260705920010,M.02,24,7
4260705920010,M.02,25,5
4260705920010,M.02,26,8
4260705920010,M.02,27,8
4260705920010,M.02,28,7
4260705920010,M.02,29,5
4260705920010,M.02,30,6
4260705920010,M.02,31,5
4260705920010,M.02,32,5
4260705920010,M.02,33,3
4260705920010,M.02,34,5
4260705920010,M.02,35,9
4260705920010,M.02,36,8
4260705920010,M.02,37,4
4260705920010,M.02,39,4
4260705920010,M.02,40,5
4260705920010,M.02,41,5
4260705920010,M.02,42,3
4260705920010,M.02,43,2
4260705920010,M.02,44,4
4260705920010,M.02,45,8
4260705920010,M.02,46,6
4260705920010,M.02,47,6
4260705920010,M.02,48,4
4260705920010,M.02,49,5
4260705920010,M.02,50,6
4260705920010,M.02,51,4
4260705920010,M.02,52,3
4260705920027,M.03,1,1
4260705920027,M.03,2,1
4260705920027,M.03,3,4
4260705920027,M.03,4,1
4260705920027,M.03,19,6
4260705920027,M.03,20,6
4260705920027,M.03,21,5
4260705920027,M.03,22,6
4260705920027,M.03,23,5
4260705920027,M.03,24,5
4260705920027,M.03,25,6
4260705920027,M.03,26,4
4260705920027,M.03,27,6
4260705920027,M.03,28,6
4260705920027,M.03,29,5
4260705920027,M.03,30,5
4260705920027,M.03,31,5
4260705920027,M.03,32,4
4260705920027,M.03,33,4
4260705920027,M.03,34,4
4260705920027,M.03,35,7
4260705920027,M.03,36,6
4260705920027,M.03,37,3
4260705920027,M.03,39,3
4260705920027,M.03,40,5
4260705920027,M.03,41,4
4260705920027,M.03,42,3
4260705920027,M.03,43,3
4260705920027,M.03,46,1
4260705920027,M.03,47,1
4260705920027,M.03,49,3
4260705920027,M.03,50,2
4260705920027,M.03,51,2
4260705920027,M.03,52,2
4260705920034,M.04,1,3
4260705920034,M.04,2,5
4260705920034,M.04,3,6
4260705920034,M.04,4,5
4260705920034,M.04,5,5
4260705920034,M.04,19,7
4260705920034,M.04,20,7
4260705920034,M.04,21,7
4260705920034,M.04,22,7
4260705920034,M.04,23,5
4260705920034,M.04,24,6
4260705920034,M.04,25,6
4260705920034,M.04,26,4
4260705920034,M.04,27,8
4260705920034,M.04,28,7
4260705920034,M.04,29,8
4260705920034,M.04,30,7
4260705920034,M.04,31,6
4260705920034,M.04,32,10
4260705920034,M.04,33,6
4260705920034,M.04,34,5
4260705920034,M.04,35,8
4260705920034,M.04,36,8
4260705920034,M.04,37,4
4260705920034,M.04,39,3
4260705920034,M.04,40,5
4260705920034,M.04,41,4
4260705920034,M.04,42,5
4260705920034,M.04,43,2
4260705920034,M.04,44,2
4260705920034,M.04,45,5
4260705920034,M.04,46,4
4260705920034,M.04,47,4
4260705920034,M.04,48,4
4260705920034,M.04,49,3
4260705920034,M.04,50,3
4260705920034,M.04,51,3
4260705920034,M.04,52,4
4260705920041,M.05,32,1
4260705920041,M.05,46,1
4260705920041,M.05,51,1
4260705920041,M.05,52,1
4260705920058,M.06,1,3
4260705920058,M.06,19,6
4260705920058,M.06,20,8
4260705920058,M.06,21,8
4260705920058,M.06,22,5
4260705920058,M.06,23,4
4260705920058,M.06,24,6
4260705920058,M.06,25,3
4260705920058,M.06,26,4
4260705920058,M.06,27,7
4260705920058,M.06,28,3
4260705920058,M.06,29,5
4260705920058,M.06,30,4
4260705920058,M.06,31,2
4260705920058,M.06,32,4
4260705920058,M.06,33,2
4260705920058,M.06,34,4
4260705920058,M.06,35,7
4260705920058,M.06,36,6
4260705920058,M.06,37,3
4260705920058,M.06,39,3
4260705920058,M.06,40,3
4260705920058,M.06,41,3
4260705920058,M.06,42,2
4260705920058,M.06,43,3
4260705920058,M.06,44,4
4260705920058,M.06,45,1
4260705920058,M.06,46,3
4260705920058,M.06,47,2
4260705920058,M.06,48,2
4260705920058,M.06,49,4
4260705920058,M.06,50,5
4260705920058,M.06,51,3
4260705920058,M.06,52,3
4260705920065,M.07,3,1
4260705920065,M.07,5,1
4260705920065,M.07,19,3
4260705920065,M.07,20,6
4260705920065,M.07,21,4
4260705920065,M.07,22,4
4260705920065,M.07,23,2
4260705920065,M.07,24,6
4260705920065,M.07,25,6
4260705920065,M.07,26,5
4260705920065,M.07,27,6
4260705920065,M.07,28,5
4260705920065,M.07,33,3
4260705920065,M.07,34,5
4260705920065,M.07,35,6
4260705920065,M.07,36,5
4260705920065,M.07,37,2
4260705920065,M.07,38,3
4260705920065,M.07,39,2
4260705920065,M.07,40,1
4260705920065,M.07,42,2
4260705920065,M.07,43,2
4260705920065,M.07,44,2
4260705920065,M.07,46,3
4260705920065,M.07,47,2
4260705920072,M.08,1,5
4260705920072,M.08,2,6
4260705920072,M.08,3,6
4260705920072,M.08,4,6
4260705920072,M.08,5,6
4260705920072,M.08,19,10
4260705920072,M.08,20,13
4260705920072,M.08,21,13
4260705920072,M.08,22,13
4260705920072,M.08,23,9
4260705920072,M.08,24,11
4260705920072,M.08,25,10
4260705920072,M.08,26,13
4260705920072,M.08,27,14
4260705920072,M.08,28,12
4260705920072,M.08,29,12
4260705920072,M.08,30,11
4260705920072,M.08,31,11
4260705920072,M.08,32,12
4260705920072,M.08,33,13
4260705920072,M.08,34,11
4260705920072,M.08,35,15
4260705920072,M.08,36,14
4260705920072,M.08,37,8
4260705920072,M.08,38,13
4260705920072,M.08,39,14
4260705920072,M.08,40,10
4260705920072,M.08,41,9
4260705920072,M.08,42,11
4260705920072,M.08,43,9
4260705920072,M.08,44,3
4260705920072,M.08,45,7
4260705920072,M.08,46,5
4260705920072,M.08,47,5
4260705920072,M.08,48,6
4260705920072,M.08,49,6
4260705920072,M.08,50,7
4260705920072,M.08,51,5
4260705920072,M.08,52,1
4260705920089,M.09,2,1
4260705920089,M.09,3,2
4260705920089,M.09,4,2
4260705920089,M.09,5,2
4260705920089,M.09,19,3
4260705920089,M.09,20,6
4260705920089,M.09,21,2
4260705920089,M.09,22,3
4260705920089,M.09,23,2
4260705920089,M.09,24,3
4260705920089,M.09,25,3
4260705920089,M.09,26,4
4260705920089,M.09,27,6
4260705920089,M.09,28,4
4260705920089,M.09,29,3
4260705920089,M.09,31,2
4260705920089,M.09,32,4
4260705920089,M.09,33,2
4260705920089,M.09,34,5
4260705920089,M.09,35,4
4260705920089,M.09,37,2
4260705920089,M.09,39,1
4260705920089,M.09,44,1
4260705920089,M.09,45,3
4260705920089,M.09,46,2
4260705920089,M.09,47,2
4260705920089,M.09,48,1
4260705920089,M.09,49,2
4260705920089,M.09,50,1
4260705920089,M.09,51,1
4260705920096,M.10,1,4
4260705920096,M.10,2,6
4260705920096,M.10,3,5
4260705920096,M.10,4,4
4260705920096,M.10,5,4
4260705920096,M.10,19,8
4260705920096,M.10,20,7
4260705920096,M.10,21,8
4260705920096,M.10,22,6
4260705920096,M.10,23,2
4260705920096,M.10,24,6
4260705920096,M.10,25,6
4260705920096,M.10,26,8
4260705920096,M.10,27,6
4260705920096,M.10,28,5
4260705920096,M.10,29,10
4260705920096,M.10,30,5
4260705920096,M.10,31,10
4260705920096,M.10,32,10
4260705920096,M.10,33,6
4260705920096,M.10,34,6
4260705920096,M.10,35,6
4260705920096,M.10,36,7
4260705920096,M.10,37,5
4260705920096,M.10,38,7
4260705920096,M.10,39,6
4260705920096,M.10,40,5
4260705920096,M.10,41,4
4260705920096,M.10,42,3
4260705920096,M.10,43,3
4260705920096,M.10,44,4
4260705920096,M.10,45,6
4260705920096,M.10,46,4
4260705920096,M.10,47,2
4260705920096,M.10,48,4
4260705920096,M.10,49,3
4260705920096,M.10,50,4
4260705920096,M.10,51,2
4260705920096,M.10,52,2
4260705920102,M.11,1,6
4260705920102,M.11,2,6
4260705920102,M.11,3,6
4260705920102,M.11,4,8
4260705920102,M.11,5,7
4260705920102,M.11,19,8
4260705920102,M.11,20,10
4260705920102,M.11,21,11
4260705920102,M.11,22,8
4260705920102,M.11,23,6
4260705920102,M.11,24,9
4260705920102,M.11,25,9
4260705920102,M.11,26,11
4260705920102,M.11,27,10
4260705920102,M.11,28,7
4260705920102,M.11,29,9
4260705920102,M.11,30,7
4260705920102,M.11,31,7
4260705920102,M.11,32,10
4260705920102,M.11,33,7
4260705920102,M.11,34,6
4260705920102,M.11,35,7
4260705920102,M.11,36,9
4260705920102,M.11,37,9
4260705920102,M.11,38,5
4260705920102,M.11,39,8
4260705920102,M.11,40,7
4260705920102,M.11,41,7
4260705920102,M.11,42,6
4260705920102,M.11,43,7
4260705920102,M.11,44,5
4260705920102,M.11,45,5
4260705920102,M.11,46,3
4260705920102,M.11,47,4
4260705920102,M.11,48,5
4260705920102,M.11,49,5
4260705920102,M.11,50,5
4260705920102,M.11,51,4
4260705920102,M.11,52,5
4260705920119,M.12,1,4
4260705920119,M.12,2,6
4260705920119,M.12,3,5
4260705920119,M.12,4,5
4260705920119,M.12,5,3
4260705920119,M.12,19,8
4260705920119,M.12,20,8
4260705920119,M.12,21,8
4260705920119,M.12,22,8
4260705920119,M.12,23,7
4260705920119,M.12,24,6
4260705920119,M.12,25,3
4260705920119,M.12,26,10
4260705920119,M.12,27,8
4260705920119,M.12,28,6
4260705920119,M.12,29,5
4260705920119,M.12,30,6
4260705920119,M.12,31,7
4260705920119,M.12,32,6
4260705920119,M.12,33,7
4260705920119,M.12,34,6
4260705920119,M.12,35,5
4260705920119,M.12,36,5
4260705920119,M.12,37,7
4260705920119,M.12,38,5
4260705920119,M.12,39,8
4260705920119,M.12,40,4
4260705920119,M.12,41,5
4260705920119,M.12,42,4
4260705920119,M.12,43,6
4260705920119,M.12,44,5
4260705920119,M.12,45,8
4260705920119,M.12,46,4
4260705920119,M.12,47,6
4260705920119,M.12,48,1
4260705920119,M.12,50,2
4260705920119,M.12,51,5
4260705920119,M.12,52,5
4260705920126,M.13,5,2
4260705920126,M.13,51,1
4260705920133,M.14,1,1
4260705920133,M.14,2,1
4260705920133,M.14,5,1
4260705920133,M.14,20,1
4260705920133,M.14,34,1
4260705920133,M.14,37,1
4260705920133,M.14,39,1
4260705920133,M.14,47,1
4260705920133,M.14,48,1
4260705920133,M.14,50,1
4260705920140,M.15,1,5
4260705920140,M.15,2,5
4260705920140,M.15,3,4
4260705920140,M.15,4,3
4260705920140,M.15,5,1
4260705920140,M.15,19,5
4260705920140,M.15,20,3
4260705920140,M.15,21,7
4260705920140,M.15,22,3
4260705920140,M.15,23,4
4260705920140,M.15,24,4
4260705920140,M.15,25,4
4260705920140,M.15,26,4
4260705920140,M.15,27,1
4260705920140,M.15,28,5
4260705920140,M.15,29,5
4260705920140,M.15,30,2
4260705920140,M.15,31,6
4260705920140,M.15,32,6
4260705920140,M.15,33,4
4260705920140,M.15,34,3
4260705920140,M.15,35,3
4260705920140,M.15,36,3
4260705920140,M.15,37,3
4260705920140,M.15,38,4
4260705920140,M.15,39,6
4260705920140,M.15,40,1
4260705920140,M.15,41,5
4260705920140,M.15,42,4
4260705920140,M.15,43,3
4260705920140,M.15,46,1
4260705920140,M.15,47,2
4260705920140,M.15,49,4
4260705920140,M.15,50,2
4260705920140,M.15,51,2
4260705920140,M.15,52,4
4260705920157,M.16,1,5
4260705920157,M.16,2,6
4260705920157,M.16,3,6
4260705920157,M.16,4,4
4260705920157,M.16,5,6
4260705920157,M.16,19,9
4260705920157,M.16,20,10
4260705920157,M.16,21,11
4260705920157,M.16,22,8
4260705920157,M.16,23,8
4260705920157,M.16,24,9
4260705920157,M.16,25,10
4260705920157,M.16,26,12
4260705920157,M.16,27,11
4260705920157,M.16,28,8
4260705920157,M.16,29,10
4260705920157,M.16,30,5
4260705920157,M.16,31,8
4260705920157,M.16,32,7
4260705920157,M.16,33,12
4260705920157,M.16,34,8
4260705920157,M.16,35,8
4260705920157,M.16,36,8
4260705920157,M.16,37,8
4260705920157,M.16,38,11
4260705920157,M.16,39,8
4260705920157,M.16,40,5
4260705920157,M.16,41,8
4260705920157,M.16,42,5
4260705920157,M.16,43,8
4260705920157,M.16,44,5
4260705920157,M.16,45,3
4260705920157,M.16,46,2
4260705920157,M.16,47,1
4260705920157,M.16,48,3
4260705920157,M.16,49,4
4260705920157,M.16,50,6
4260705920157,M.16,51,4
4260705920157,M.16,52,5
4260705920164,M.17,1,6
4260705920164,M.17,2,6
4260705920164,M.17,3,5
4260705920164,M.17,4,6
4260705920164,M.17,5,6
4260705920164,M.17,19,5
4260705920164,M.17,20,9
4260705920164,M.17,21,12
4260705920164,M.17,22,8
4260705920164,M.17,23,10
4260705920164,M.17,24,9
4260705920164,M.17,25,10
4260705920164,M.17,26,9
4260705920164,M.17,27,9
4260705920164,M.17,28,6
4260705920164,M.17,29,10
4260705920164,M.17,30,5
4260705920164,M.17,31,9
4260705920164,M.17,32,6
4260705920164,M.17,33,6
4260705920164,M.17,34,4
4260705920164,M.17,35,4
4260705920164,M.17,36,9
4260705920164,M.17,37,7
4260705920164,M.17,38,8
4260705920164,M.17,39,12
4260705920164,M.17,40,4
4260705920164,M.17,41,6
4260705920164,M.17,42,7
4260705920164,M.17,43,7
4260705920164,M.17,44,5
4260705920164,M.17,45,6
4260705920164,M.17,46,5
4260705920164,M.17,47,5
4260705920164,M.17,48,4
4260705920164,M.17,49,5
4260705920164,M.17,50,6
4260705920164,M.17,51,5
4260705920164,M.17,52,3
4260705920171,M.18,5,2
4260705920171,M.18,19,5
4260705920171,M.18,21,1
4260705920171,M.18,22,3
4260705920171,M.18,23,8
4260705920171,M.18,26,1
4260705920171,M.18,27,1
4260705920171,M.18,28,2
4260705920171,M.18,31,2
4260705920171,M.18,38,1
4260705920171,M.18,43,1
4260705920171,M.18,46,1
4260705920188,M.19,20,2
4260705920188,M.19,21,2
4260705920188,M.19,22,2
4260705920188,M.19,23,1
4260705920188,M.19,25,3
4260705920188,M.19,26,4
4260705920188,M.19,27,3
4260705920188,M.19,28,2
4260705920188,M.19,33,1
4260705920188,M.19,34,3
4260705920188,M.19,35,2
4260705920188,M.19,36,2
4260705920195,M.22,2,1
4260705920195,M.22,4,1
4260705920195,M.22,5,1
4260705920195,M.22,19,2
4260705920195,M.22,20,2
4260705920195,M.22,22,1
4260705920195,M.22,25,1
4260705920195,M.22,26,1
4260705920195,M.22,32,1
4260705920195,M.22,37,1
4260705920195,M.22,38,1
4260705920195,M.22,39,1
4260705920195,M.22,41,1
4260705920201,M.23,3,1
4260705920201,M.23,28,1
4260705920201,M.23,29,1
4260705920201,M.23,52,1
4260705920218,M.24,3,1
4260705920225,M.25,2,2
4260705920225,M.25,3,1
4260705920225,M.25,4,2
4260705920225,M.25,5,2
4260705920225,M.25,19,3
