Date,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-11-10,4260705920119,1,7.99,-7,7.99,11,45,1,314,10,3,False
2022-11-11,4260705920157,1,7.49,-6,7.49,11,45,1,315,11,4,False
2022-11-11,4260705920416,1,7.19,-10,7.19,11,45,1,315,11,4,False
2022-11-11,4260705920065,3,5.69,-8,17.07,11,45,1,315,11,4,False
2022-11-11,4260705920294,1,15.99,-16,15.99,11,45,1,315,11,4,False
2022-11-11,4260705920249,3,4.69,-12,14.07,11,45,1,315,11,4,False
2022-11-11,4260705920164,1,7.49,-7,7.49,11,45,1,315,11,4,False
2022-11-11,4260705920119,1,7.99,-8,7.99,11,45,1,315,11,4,False
2022-11-11,4260705920522,1,6.49,-2,6.49,11,45,1,315,11,4,False
2022-11-11,4260705920010,1,4.29,-7,4.29,11,45,1,315,11,4,False
2022-11-11,4260705920324,2,10.99,-16,21.98,11,45,1,315,11,4,False
2022-11-11,4260705920584,1,8.99,-1,8.99,11,45,1,315,11,4,False
2022-11-11,4260705920560,1,3.99,-1,3.99,11,45,1,315,11,4,False
2022-11-11,4260705920096,1,5.59,-5,5.59,11,45,1,315,11,4,False
2022-11-11,4260705920546,1,7.79,-1,7.79,11,45,1,315,11,4,False
2022-11-11,4260705920423,1,4.99,-9,4.99,11,45,1,315,11,4,False
2022-11-12,4260705920010,1,4.29,-8,4.29,11,45,1,316,12,5,True
2022-11-12,4260705920522,2,6.49,-4,12.98,11,45,1,316,12,5,True
2022-11-12,4260705920508,1,7.79,-1,7.79,11,45,1,316,12,5,True
2022-11-12,4260705920423,1,4.99,-10,4.99,11,45,1,316,12,5,True
2022-11-12,4260705920416,2,7.19,-12,14.38,11,45,1,316,12,5,True
2022-11-12,4260705920324,2,10.99,-18,21.98,11,45,1,316,12,5,True
2022-11-12,4260705920317,1,9.99,-4,9.99,11,45,1,316,12,5,True
2022-11-12,4260705920300,1,15.49,-4,15.49,11,45,1,316,12,5,True
2022-11-12,4260705920034,1,3.89,-8,3.89,11,45,1,316,12,5,True
2022-11-12,4260705920164,1,7.49,-8,7.49,11,45,1,316,12,5,True
2022-11-12,4260705920133,1,8.99,-1,8.99,11,45,1,316,12,5,True
2022-11-12,4260705920119,1,7.99,-9,7.99,11,45,1,316,12,5,True
2022-11-12,4260705920072,1,5.99,-4,5.99,11,45,1,316,12,5,True
2022-11-12,4260705920065,1,5.69,-9,5.69,11,45,1,316,12,5,True
2022-11-12,4260705920058,1,3.59,-3,3.59,11,45,1,316,12,5,True
2022-11-12,4260705920249,2,4.69,-14,9.38,11,45,1,316,12,5,True
2022-11-14,4260705920102,1,6.79,-5,6.79,11,46,1,318,14,0,False
2022-11-14,4260705920034,1,3.89,-9,3.89,11,46,1,318,14,0,False
2022-11-14,4260705920119,1,7.99,-10,7.99,11,46,1,318,14,0,False
2022-11-14,4260705920300,1,15.49,-5,15.49,11,46,1,318,14,0,False
2022-11-14,4260705920416,1,7.19,-13,7.19,11,46,1,318,14,0,False
2022-11-14,4260705920522,1,6.49,-5,6.49,11,46,1,318,14,0,False
2022-11-14,4260705920324,2,10.99,-20,21.98,11,46,1,318,14,0,False
2022-11-15,4260705920102,1,6.79,-3,6.79,11,46,2,319,15,1,False
2022-11-15,4260705920522,1,6.49,-2,6.49,11,46,2,319,15,1,False
2022-11-15,4260705920416,1,7.19,-8,7.19,11,46,2,319,15,1,False
2022-11-15,4260705920294,1,15.99,-12,15.99,11,46,2,319,15,1,False
2022-11-15,4260705920249,1,4.69,-7,4.69,11,46,2,319,15,1,False
2022-11-15,4260705920119,1,7.99,-5,7.99,11,46,2,319,15,1,False
2022-11-16,4260705920300,1,15.49,-5,15.49,11,46,2,320,16,2,False
2022-11-16,4260705920423,1,4.99,-6,4.99,11,46,2,320,16,2,False
2022-11-16,4260705920164,1,7.49,-6,7.49,11,46,2,320,16,2,False
2022-11-16,4260705920294,1,15.99,-13,15.99,11,46,2,320,16,2,False
2022-11-16,4260705920034,1,3.89,-5,3.89,11,46,2,320,16,2,False
2022-11-16,4260705920010,1,4.29,-4,4.29,11,46,2,320,16,2,False
2022-11-16,4260705920119,1,7.99,-6,7.99,11,46,2,320,16,2,False
2022-11-17,4260705920416,2,7.19,-10,14.38,11,46,2,321,17,3,False
2022-11-17,4260705920010,1,4.29,-5,4.29,11,46,2,321,17,3,False
2022-11-17,4260705920072,1,5.99,-1,5.99,11,46,2,321,17,3,False
2022-11-17,4260705920522,1,6.49,-3,6.49,11,46,2,321,17,3,False
2022-11-17,4260705920515,1,5.49,-1,5.49,11,46,2,321,17,3,False
2022-11-17,4260705920423,1,4.99,-7,4.99,11,46,2,321,17,3,False
2022-11-17,4260705920409,1,17.49,-4,17.49,11,46,2,321,17,3,False
2022-11-17,4260705920324,2,10.99,-13,21.98,11,46,2,321,17,3,False
2022-11-17,4260705920287,1,45.99,-1,45.99,11,46,2,321,17,3,False
2022-11-17,4260705920249,1,4.69,-8,4.69,11,46,2,321,17,3,False
2022-11-17,4260705920294,2,15.99,-15,31.98,11,46,2,321,17,3,False
2022-11-17,4260705920577,1,63.99,-1,63.99,11,46,2,321,17,3,False
2022-11-17,4260705920553,1,4.49,-1,4.49,11,46,2,321,17,3,False
2022-11-17,4260705920225,1,3.29,-3,3.29,11,46,2,321,17,3,False
2022-11-17,4260705920096,1,5.59,-4,5.59,11,46,2,321,17,3,False
2022-11-17,4260705920102,1,6.79,-4,6.79,11,46,2,321,17,3,False
2022-11-17,4260705920218,1,5.99,-1,5.99,11,46,2,321,17,3,False
2022-11-17,4260705920164,1,7.49,-7,7.49,11,46,2,321,17,3,False
2022-11-17,4260705920195,2,4.99,-4,9.98,11,46,2,321,17,3,False
2022-11-17,4260705920201,2,5.99,-2,11.98,11,46,2,321,17,3,False
2022-11-17,4260705920119,1,7.99,-7,7.99,11,46,2,321,17,3,False
2022-11-18,4260705920010,1,4.29,-6,4.29,11,46,2,322,18,4,False
2022-11-18,4260705920294,1,15.99,-16,15.99,11,46,2,322,18,4,False
2022-11-18,4260705920324,1,10.99,-14,10.99,11,46,2,322,18,4,False
2022-11-18,4260705920362,1,2.99,-1,2.99,11,46,2,322,18,4,False
2022-11-18,4260705920539,1,7.99,-1,7.99,11,46,2,322,18,4,False
2022-11-18,4260705920546,1,7.79,-1,7.79,11,46,2,322,18,4,False
2022-11-19,4260705920157,1,7.49,-6,7.49,11,46,2,323,19,5,True
2022-11-19,4260705920140,1,8.19,-4,8.19,11,46,2,323,19,5,True
2022-11-19,4260705920164,1,7.49,-8,7.49,11,46,2,323,19,5,True
2022-11-19,4260705920010,1,4.29,-7,4.29,11,46,2,323,19,5,True
2022-11-19,4260705920416,1,7.19,-11,7.19,11,46,2,323,19,5,True
2022-11-19,4260705920072,1,5.99,-2,5.99,11,46,2,323,19,5,True
2022-11-19,4260705920300,1,15.49,-6,15.49,11,46,2,323,19,5,True
2022-11-19,4260705920331,1,8.69,-7,8.69,11,46,2,323,19,5,True
2022-11-19,4260705920324,1,10.99,-15,10.99,11,46,2,323,19,5,True
2022-11-19,4260705920294,1,15.99,-17,15.99,11,46,2,323,19,5,True
2022-11-19,4260705920423,1,4.99,-8,4.99,11,46,2,323,19,5,True
2022-11-19,4260705920522,1,6.49,-4,6.49,11,46,2,323,19,5,True
2022-11-19,4260705920027,1,3.89,-4,3.89,11,46,2,323,19,5,True
2022-11-19,4260705920119,1,7.99,-8,7.99,11,46,2,323,19,5,True
2022-11-21,4260705920072,1,5.99,-3,5.99,11,47,2,325,21,0,False
2022-11-21,4260705920119,1,7.99,-9,7.99,11,47,2,325,21,0,False
2022-11-21,4260705920324,2,10.99,-17,21.98,11,47,2,325,21,0,False
2022-11-21,4260705920416,1,7.19,-12,7.19,11,47,2,325,21,0,False
2022-11-21,4260705920423,1,4.99,-9,4.99,11,47,2,325,21,0,False
2022-11-21,4260705920522,1,6.49,-5,6.49,11,47,2,325,21,0,False
2022-11-22,4260705920096,1,5.59,-4,5.59,11,47,3,326,22,1,False
2022-11-22,4260705920522,1,6.49,-2,6.49,11,47,3,326,22,1,False
2022-11-22,4260705920072,1,5.99,-2,5.99,11,47,3,326,22,1,False
2022-11-22,4260705920423,1,4.99,-7,4.99,11,47,3,326,22,1,False
2022-11-22,4260705920010,1,4.29,-4,4.29,11,47,3,326,22,1,False
2022-11-22,4260705920034,1,3.89,-4,3.89,11,47,3,326,22,1,False
2022-11-22,4260705920324,1,10.99,-12,10.99,11,47,3,326,22,1,False
2022-11-22,4260705920249,1,4.69,-7,4.69,11,47,3,326,22,1,False
2022-11-22,4260705920294,1,15.99,-12,15.99,11,47,3,326,22,1,False
2022-11-22,4260705920300,1,15.49,-4,15.49,11,47,3,326,22,1,False
2022-11-22,4260705920416,1,7.19,-8,7.19,11,47,3,326,22,1,False
2022-11-22,4260705920119,1,7.99,-5,7.99,11,47,3,326,22,1,False
2022-11-22,4260705920102,1,6.79,-2,6.79,11,47,3,326,22,1,False
2022-11-23,4260705920034,1,3.89,-5,3.89,11,47,3,327,23,2,False
2022-11-23,4260705920515,1,5.49,-1,5.49,11,47,3,327,23,2,False
2022-11-23,4260705920324,2,10.99,-14,21.98,11,47,3,327,23,2,False
2022-11-23,4260705920010,1,4.29,-5,4.29,11,47,3,327,23,2,False
2022-11-23,4260705920072,1,5.99,-3,5.99,11,47,3,327,23,2,False
2022-11-23,4260705920522,1,6.49,-3,6.49,11,47,3,327,23,2,False
2022-11-23,4260705920119,1,7.99,-6,7.99,11,47,3,327,23,2,False
2022-11-23,4260705920416,1,7.19,-9,7.19,11,47,3,327,23,2,False
2022-11-23,4260705920294,1,15.99,-13,15.99,11,47,3,327,23,2,False
2022-11-23,4260705920249,1,4.69,-8,4.69,11,47,3,327,23,2,False
2022-11-23,4260705920102,1,6.79,-3,6.79,11,47,3,327,23,2,False
2022-11-24,4260705920119,1,7.99,-7,7.99,11,47,3,328,24,3,False
2022-11-24,4260705920584,1,8.99,-1,8.99,11,47,3,328,24,3,False
2022-11-24,4260705920010,1,4.29,-6,4.29,11,47,3,328,24,3,False
2022-11-24,4260705920324,2,10.99,-16,21.98,11,47,3,328,24,3,False
2022-11-24,4260705920294,2,15.99,-15,31.98,11,47,3,328,24,3,False
2022-11-24,4260705920416,1,7.19,-10,7.19,11,47,3,328,24,3,False
2022-11-24,4260705920423,1,4.99,-8,4.99,11,47,3,328,24,3,False
2022-11-24,4260705920522,1,6.49,-4,6.49,11,47,3,328,24,3,False
2022-11-24,4260705920300,1,15.49,-5,15.49,11,47,3,328,24,3,False
2022-11-25,4260705920010,1,4.29,-7,4.29,11,47,3,329,25,4,False
2022-11-25,4260705920027,1,3.89,-4,3.89,11,47,3,329,25,4,False
2022-11-25,4260705920515,1,5.49,-2,5.49,11,47,3,329,25,4,False
2022-11-25,4260705920508,1,7.79,-1,7.79,11,47,3,329,25,4,False
2022-11-25,4260705920423,1,4.99,-9,4.99,11,47,3,329,25,4,False
2022-11-25,4260705920324,2,10.99,-18,21.98,11,47,3,329,25,4,False
2022-11-25,4260705920300,1,15.49,-6,15.49,11,47,3,329,25,4,False
2022-11-25,4260705920294,1,15.99,-16,15.99,11,47,3,329,25,4,False
2022-11-25,4260705920249,1,4.69,-9,4.69,11,47,3,329,25,4,False
2022-11-25,4260705920416,1,7.19,-11,7.19,11,47,3,329,25,4,False
2022-11-26,4260705920034,1,3.89,-6,3.89,11,47,3,330,26,5,True
2022-11-26,4260705920102,1,6.79,-4,6.79,11,47,3,330,26,5,True
2022-11-26,4260705920058,1,3.59,-3,3.59,11,47,3,330,26,5,True
2022-11-26,4260705920119,1,7.99,-8,7.99,11,47,3,330,26,5,True
2022-11-26,4260705920133,1,8.99,-1,8.99,11,47,3,330,26,5,True
2022-11-26,4260705920157,1,7.49,-6,7.49,11,47,3,330,26,5,True
2022-11-26,4260705920164,1,7.49,-6,7.49,11,47,3,330,26,5,True
2022-11-26,4260705920294,1,15.99,-17,15.99,11,47,3,330,26,5,True
2022-11-26,4260705920324,1,10.99,-19,10.99,11,47,3,330,26,5,True
2022-11-26,4260705920331,1,8.69,-7,8.69,11,47,3,330,26,5,True
2022-11-26,4260705920546,1,7.79,-1,7.79,11,47,3,330,26,5,True
2022-11-26,4260705920522,1,6.49,-5,6.49,11,47,3,330,26,5,True
2022-11-28,4260705920034,1,3.89,-7,3.89,11,48,3,332,28,0,False
2022-11-28,4260705920522,1,6.49,-6,6.49,11,48,3,332,28,0,False
2022-11-28,4260705920324,2,10.99,-21,21.98,11,48,3,332,28,0,False
2022-11-28,4260705920072,1,5.99,-4,5.99,11,48,3,332,28,0,False
2022-11-28,4260705920157,1,7.49,-7,7.49,11,48,3,332,28,0,False
2022-11-28,4260705920164,1,7.49,-7,7.49,11,48,3,332,28,0,False
2022-11-28,4260705920294,1,15.99,-18,15.99,11,48,3,332,28,0,False
2022-11-29,4260705920119,1,7.99,-4,7.99,11,48,4,333,29,1,False
2022-11-29,4260705920072,1,5.99,-2,5.99,11,48,4,333,29,1,False
2022-11-29,4260705920515,1,5.49,-1,5.49,11,48,4,333,29,1,False
2022-11-29,4260705920300,1,15.49,-4,15.49,11,48,4,333,29,1,False
2022-11-29,4260705920423,1,4.99,-6,4.99,11,48,4,333,29,1,False
2022-11-29,4260705920225,1,3.29,-3,3.29,11,48,4,333,29,1,False
2022-11-29,4260705920164,1,7.49,-7,7.49,11,48,4,333,29,1,False
2022-11-29,4260705920010,1,4.29,-4,4.29,11,48,4,333,29,1,False
2022-11-29,4260705920324,2,10.99,-13,21.98,11,48,4,333,29,1,False
2022-11-29,4260705920249,1,4.69,-7,4.69,11,48,4,333,29,1,False
2022-11-30,4260705920416,1,7.19,-7,7.19,11,48,4,334,30,2,False
2022-11-30,4260705920300,1,15.49,-5,15.49,11,48,4,334,30,2,False
2022-11-30,4260705920522,1,6.49,-2,6.49,11,48,4,334,30,2,False
2022-11-30,4260705920515,1,5.49,-2,5.49,11,48,4,334,30,2,False
2022-11-30,4260705920423,1,4.99,-7,4.99,11,48,4,334,30,2,False
2022-11-30,4260705920324,2,10.99,-15,21.98,11,48,4,334,30,2,False
2022-11-30,4260705920034,1,3.89,-5,3.89,11,48,4,334,30,2,False
2022-11-30,4260705920294,2,15.99,-14,31.98,11,48,4,334,30,2,False
2022-11-30,4260705920164,1,7.49,-8,7.49,11,48,4,334,30,2,False
2022-11-30,4260705920010,1,4.29,-5,4.29,11,48,4,334,30,2,False
2022-11-30,4260705920072,1,5.99,-3,5.99,11,48,4,334,30,2,False
2022-11-30,4260705920102,1,6.79,-2,6.79,11,48,4,334,30,2,False
2022-11-30,4260705920157,1,7.49,-7,7.49,11,48,4,334,30,2,False
2022-12-01,4260705920300,1,15.49,-6,15.49,12,48,0,335,1,3,False
2022-12-01,4260705920249,1,4.69,-8,4.69,12,48,0,335,1,3,False
2022-12-01,4260705920522,1,6.49,-3,6.49,12,48,0,335,1,3,False
2022-12-01,4260705920416,1,7.19,-8,7.19,12,48,0,335,1,3,False
2022-12-01,4260705920294,2,15.99,-16,31.98,12,48,0,335,1,3,False
2022-12-01,4260705920324,2,10.99,-17,21.98,12,48,0,335,1,3,False
2022-12-01,4260705920225,1,3.29,-4,3.29,12,48,0,335,1,3,False
2022-12-01,4260705920102,1,6.79,-3,6.79,12,48,0,335,1,3,False
2022-12-01,4260705920157,1,7.49,-8,7.49,12,48,0,335,1,3,False
2022-12-01,4260705920072,1,5.99,-4,5.99,12,48,0,335,1,3,False
2022-12-01,4260705920034,1,3.89,-6,3.89,12,48,0,335,1,3,False
2022-12-01,4260705920010,1,4.29,-6,4.29,12,48,0,335,1,3,False
2022-12-02,4260705920072,1,5.99,-5,5.99,12,48,0,336,2,4,False
2022-12-02,4260705920294,1,15.99,-17,15.99,12,48,0,336,2,4,False
2022-12-02,4260705920300,1,15.49,-7,15.49,12,48,0,336,2,4,False
2022-12-02,4260705920362,1,2.99,-1,2.99,12,48,0,336,2,4,False
2022-12-03,4260705920102,1,6.79,-4,6.79,12,48,0,337,3,5,True
2022-12-03,4260705920157,1,7.49,-9,7.49,12,48,0,337,3,5,True
2022-12-03,4260705920164,1,7.49,-9,7.49,12,48,0,337,3,5,True
2022-12-03,4260705920249,1,4.69,-9,4.69,12,48,0,337,3,5,True
2022-12-03,4260705920010,1,4.29,-7,4.29,12,48,0,337,3,5,True
2022-12-03,4260705920324,2,10.99,-19,21.98,12,48,0,337,3,5,True
2022-12-03,4260705920522,1,6.49,-4,6.49,12,48,0,337,3,5,True
2022-12-03,4260705920546,1,7.79,-1,7.79,12,48,0,337,3,5,True
2022-12-03,4260705920294,1,15.99,-18,15.99,12,48,0,337,3,5,True
2022-12-05,4260705920102,1,6.79,-5,6.79,12,49,0,339,5,0,False
2022-12-05,4260705920072,1,5.99,-6,5.99,12,49,0,339,5,0,False
2022-12-05,4260705920034,1,3.89,-7,3.89,12,49,0,339,5,0,False
2022-12-05,4260705920249,1,4.69,-10,4.69,12,49,0,339,5,0,False
2022-12-05,4260705920416,1,7.19,-9,7.19,12,49,0,339,5,0,False
2022-12-05,4260705920362,2,2.99,-3,5.98,12,49,0,339,5,0,False
2022-12-05,4260705920324,1,10.99,-20,10.99,12,49,0,339,5,0,False
2022-12-05,4260705920027,1,3.89,-4,3.89,12,49,0,339,5,0,False
2022-12-06,4260705920522,1,6.49,-1,6.49,12,49,0,340,6,1,False
2022-12-06,4260705920362,1,2.99,-3,2.99,12,49,0,340,6,1,False
2022-12-06,4260705920164,1,7.49,-6,7.49,12,49,0,340,6,1,False
2022-12-06,4260705920157,1,7.49,-6,7.49,12,49,0,340,6,1,False
2022-12-06,4260705920072,1,5.99,-2,5.99,12,49,0,340,6,1,False
2022-12-06,4260705920225,1,3.29,-3,3.29,12,49,0,340,6,1,False
2022-12-07,4260705920072,1,5.99,-3,5.99,12,49,0,341,7,2,False
2022-12-07,4260705920294,2,15.99,-13,31.98,12,49,0,341,7,2,False
2022-12-07,4260705920249,1,4.69,-8,4.69,12,49,0,341,7,2,False
2022-12-07,4260705920102,1,6.79,-3,6.79,12,49,0,341,7,2,False
2022-12-07,4260705920034,1,3.89,-5,3.89,12,49,0,341,7,2,False
2022-12-07,4260705920157,1,7.49,-7,7.49,12,49,0,341,7,2,False
2022-12-07,4260705920522,1,6.49,-2,6.49,12,49,0,341,7,2,False
2022-12-07,4260705920423,1,4.99,-6,4.99,12,49,0,341,7,2,False
2022-12-07,4260705920324,2,10.99,-12,21.98,12,49,0,341,7,2,False
2022-12-07,4260705920010,1,4.29,-4,4.29,12,49,0,341,7,2,False
2022-12-07,4260705920416,1,7.19,-8,7.19,12,49,0,341,7,2,False
2022-12-08,4260705920423,1,4.99,-7,4.99,12,49,1,342,8,3,False
2022-12-08,4260705920522,1,6.49,-3,6.49,12,49,1,342,8,3,False
2022-12-08,4260705920416,1,7.19,-9,7.19,12,49,1,342,8,3,False
2022-12-08,4260705920300,1,15.49,-4,15.49,12,49,1,342,8,3,False
2022-12-08,4260705920010,1,4.29,-5,4.29,12,49,1,342,8,3,False
2022-12-08,4260705920102,1,6.79,-4,6.79,12,49,1,342,8,3,False
2022-12-08,4260705920157,1,7.49,-8,7.49,12,49,1,342,8,3,False
2022-12-08,4260705920164,1,7.49,-7,7.49,12,49,1,342,8,3,False
2022-12-08,4260705920225,1,3.29,-4,3.29,12,49,1,342,8,3,False
2022-12-08,4260705920249,1,4.69,-9,4.69,12,49,1,342,8,3,False
2022-12-08,4260705920034,1,3.89,-6,3.89,12,49,1,342,8,3,False
2022-12-09,4260705920324,2,10.99,-14,21.98,12,49,1,343,9,4,False
2022-12-09,4260705920010,1,4.29,-6,4.29,12,49,1,343,9,4,False
2022-12-09,4260705920515,1,5.49,-1,5.49,12,49,1,343,9,4,False
2022-12-09,4260705920416,1,7.19,-10,7.19,12,49,1,343,9,4,False
2022-12-09,4260705920300,1,15.49,-5,15.49,12,49,1,343,9,4,False
2022-12-09,4260705920294,2,15.99,-15,31.98,12,49,1,343,9,4,False
2022-12-09,4260705920249,1,4.69,-10,4.69,12,49,1,343,9,4,False
2022-12-09,4260705920072,1,5.99,-4,5.99,12,49,1,343,9,4,False
2022-12-09,4260705920096,1,5.59,-4,5.59,12,49,1,343,9,4,False
2022-12-09,4260705920157,1,7.49,-9,7.49,12,49,1,343,9,4,False
2022-12-09,4260705920102,1,6.79,-5,6.79,12,49,1,343,9,4,False
2022-12-10,4260705920010,1,4.29,-7,4.29,12,49,1,344,10,5,True
2022-12-10,4260705920072,1,5.99,-5,5.99,12,49,1,344,10,5,True
2022-12-10,4260705920249,1,4.69,-11,4.69,12,49,1,344,10,5,True
2022-12-10,4260705920300,1,15.49,-6,15.49,12,49,1,344,10,5,True
2022-12-10,4260705920522,1,6.49,-4,6.49,12,49,1,344,10,5,True
2022-12-10,4260705920423,1,4.99,-8,4.99,12,49,1,344,10,5,True
2022-12-10,4260705920324,2,10.99,-16,21.98,12,49,1,344,10,5,True
2022-12-10,4260705920294,1,15.99,-16,15.99,12,49,1,344,10,5,True
2022-12-12,4260705920157,1,7.49,-10,7.49,12,50,1,346,12,0,False
2022-12-12,4260705920027,1,3.89,-5,3.89,12,50,1,346,12,0,False
2022-12-12,4260705920010,1,4.29,-8,4.29,12,50,1,346,12,0,False
2022-12-12,4260705920096,1,5.59,-5,5.59,12,50,1,346,12,0,False
2022-12-12,4260705920164,1,7.49,-8,7.49,12,50,1,346,12,0,False
2022-12-12,4260705920324,2,10.99,-18,21.98,12,50,1,346,12,0,False
2022-12-12,4260705920423,1,4.99,-9,4.99,12,50,1,346,12,0,False
2022-12-12,4260705920249,1,4.69,-12,4.69,12,50,1,346,12,0,False
2022-12-13,4260705920300,1,15.49,-4,15.49,12,50,1,347,13,1,False
2022-12-13,4260705920522,1,6.49,-1,6.49,12,50,1,347,13,1,False
2022-12-13,4260705920324,1,10.99,-12,10.99,12,50,1,347,13,1,False
2022-12-13,4260705920096,1,5.59,-5,5.59,12,50,1,347,13,1,False
2022-12-13,4260705920034,1,3.89,-4,3.89,12,50,1,347,13,1,False
2022-12-13,4260705920027,1,3.89,-5,3.89,12,50,1,347,13,1,False
2022-12-13,4260705920225,1,3.29,-3,3.29,12,50,1,347,13,1,False
2022-12-14,4260705920522,1,6.49,-2,6.49,12,50,1,348,14,2,False
2022-12-14,4260705920249,1,4.69,-8,4.69,12,50,1,348,14,2,False
2022-12-14,4260705920362,2,2.99,-2,5.98,12,50,1,348,14,2,False
2022-12-14,4260705920027,1,3.89,-6,3.89,12,50,1,348,14,2,False
2022-12-14,4260705920324,1,10.99,-13,10.99,12,50,1,348,14,2,False
2022-12-14,4260705920010,1,4.29,-5,4.29,12,50,1,348,14,2,False
2022-12-14,4260705920294,1,15.99,-12,15.99,12,50,1,348,14,2,False
2022-12-14,4260705920072,1,5.99,-1,5.99,12,50,1,348,14,2,False
2022-12-15,4260705920010,1,4.29,-6,4.29,12,50,2,349,15,3,False
2022-12-15,4260705920324,1,10.99,-14,10.99,12,50,2,349,15,3,False
2022-12-15,4260705920102,1,6.79,-2,6.79,12,50,2,349,15,3,False
2022-12-15,4260705920072,1,5.99,-2,5.99,12,50,2,349,15,3,False
2022-12-15,4260705920416,1,7.19,-7,7.19,12,50,2,349,15,3,False
2022-12-15,4260705920294,1,15.99,-13,15.99,12,50,2,349,15,3,False
2022-12-16,4260705920324,2,10.99,-16,21.98,12,50,2,350,16,4,False
2022-12-16,4260705920423,1,4.99,-7,4.99,12,50,2,350,16,4,False
2022-12-16,4260705920416,1,7.19,-8,7.19,12,50,2,350,16,4,False
2022-12-16,4260705920300,1,15.49,-5,15.49,12,50,2,350,16,4,False
