Date,ProductID,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-12-16,4260705920294,2,15.99,-15,31.98,12,50,2,350,16,4,False
2022-12-16,4260705920164,1,7.49,-7,7.49,12,50,2,350,16,4,False
2022-12-16,4260705920096,1,5.59,-6,5.59,12,50,2,350,16,4,False
2022-12-16,4260705920515,1,5.49,-1,5.49,12,50,2,350,16,4,False
2022-12-16,4260705920072,1,5.99,-3,5.99,12,50,2,350,16,4,False
2022-12-16,4260705920010,1,4.29,-7,4.29,12,50,2,350,16,4,False
2022-12-17,4260705920300,1,15.49,-6,15.49,12,50,2,351,17,5,True
2022-12-17,4260705920249,1,4.69,-9,4.69,12,50,2,351,17,5,True
2022-12-17,4260705920416,1,7.19,-9,7.19,12,50,2,351,17,5,True
2022-12-17,4260705920294,1,15.99,-16,15.99,12,50,2,351,17,5,True
2022-12-17,4260705920331,1,8.69,-7,8.69,12,50,2,351,17,5,True
2022-12-17,4260705920157,1,7.49,-7,7.49,12,50,2,351,17,5,True
2022-12-17,4260705920324,1,10.99,-17,10.99,12,50,2,351,17,5,True
2022-12-19,4260705920522,1,6.49,-3,6.49,12,51,2,353,19,0,False
2022-12-19,4260705920010,1,4.29,-8,4.29,12,51,2,353,19,0,False
2022-12-19,4260705920249,1,4.69,-10,4.69,12,51,2,353,19,0,False
2022-12-19,4260705920164,1,7.49,-8,7.49,12,51,2,353,19,0,False
2022-12-19,4260705920157,1,7.49,-8,7.49,12,51,2,353,19,0,False
2022-12-19,4260705920096,1,5.59,-7,5.59,12,51,2,353,19,0,False
2022-12-19,4260705920089,1,2.99,-1,2.99,12,51,2,353,19,0,False
2022-12-19,4260705920034,1,3.89,-5,3.89,12,51,2,353,19,0,False
2022-12-19,4260705920027,1,3.89,-7,3.89,12,51,2,353,19,0,False
2022-12-19,4260705920294,2,15.99,-18,31.98,12,51,2,353,19,0,False
2022-12-19,4260705920423,1,4.99,-8,4.99,12,51,2,353,19,0,False
2022-12-19,4260705920324,1,10.99,-18,10.99,12,51,2,353,19,0,False
2022-12-20,4260705920522,1,6.49,-2,6.49,12,51,2,354,20,1,False
2022-12-20,4260705920416,1,7.19,-7,7.19,12,51,2,354,20,1,False
2022-12-20,4260705920324,2,10.99,-12,21.98,12,51,2,354,20,1,False
2022-12-20,4260705920294,1,15.99,-14,15.99,12,51,2,354,20,1,False
2022-12-20,4260705920034,1,3.89,-5,3.89,12,51,2,354,20,1,False
2022-12-20,4260705920027,1,3.89,-5,3.89,12,51,2,354,20,1,False
2022-12-21,4260705920416,1,7.19,-8,7.19,12,51,2,355,21,2,False
2022-12-21,4260705920362,1,2.99,-1,2.99,12,51,2,355,21,2,False
2022-12-21,4260705920522,1,6.49,-3,6.49,12,51,2,355,21,2,False
2022-12-21,4260705920249,1,4.69,-8,4.69,12,51,2,355,21,2,False
2022-12-21,4260705920300,1,15.49,-4,15.49,12,51,2,355,21,2,False
2022-12-21,4260705920324,1,10.99,-13,10.99,12,51,2,355,21,2,False
2022-12-21,4260705920294,2,15.99,-16,31.98,12,51,2,355,21,2,False
2022-12-21,4260705920072,1,5.99,-1,5.99,12,51,2,355,21,2,False
2022-12-22,4260705920249,1,4.69,-9,4.69,12,51,3,356,22,3,False
2022-12-22,4260705920522,1,6.49,-4,6.49,12,51,3,356,22,3,False
2022-12-22,4260705920294,2,15.99,-18,31.98,12,51,3,356,22,3,False
2022-12-22,4260705920225,1,3.29,-3,3.29,12,51,3,356,22,3,False
2022-12-22,4260705920416,1,7.19,-9,7.19,12,51,3,356,22,3,False
2022-12-22,4260705920102,1,6.79,-2,6.79,12,51,3,356,22,3,False
2022-12-22,4260705920089,1,2.99,-2,2.99,12,51,3,356,22,3,False
2022-12-22,4260705920010,1,4.29,-5,4.29,12,51,3,356,22,3,False
2022-12-22,4260705920164,1,7.49,-7,7.49,12,51,3,356,22,3,False
2022-12-23,4260705920546,1,7.79,-1,7.79,12,51,3,357,23,4,False
2022-12-23,4260705920522,1,6.49,-5,6.49,12,51,3,357,23,4,False
2022-12-23,4260705920423,1,4.99,-7,4.99,12,51,3,357,23,4,False
2022-12-23,4260705920416,1,7.19,-10,7.19,12,51,3,357,23,4,False
2022-12-23,4260705920324,2,10.99,-15,21.98,12,51,3,357,23,4,False
2022-12-23,4260705920102,1,6.79,-3,6.79,12,51,3,357,23,4,False
2022-12-23,4260705920249,1,4.69,-10,4.69,12,51,3,357,23,4,False
2022-12-23,4260705920157,1,7.49,-7,7.49,12,51,3,357,23,4,False
2022-12-23,4260705920072,1,5.99,-2,5.99,12,51,3,357,23,4,False
2022-12-23,4260705920010,1,4.29,-6,4.29,12,51,3,357,23,4,False
2022-12-23,4260705920294,1,15.99,-19,15.99,12,51,3,357,23,4,False
2022-12-27,4260705920287,1,45.99,-1,45.99,12,52,3,361,27,1,False
2022-12-27,4260705920164,1,7.49,-6,7.49,12,52,3,361,27,1,False
2022-12-27,4260705920249,1,4.69,-7,4.69,12,52,3,361,27,1,False
2022-12-27,4260705920263,1,52.99,-1,52.99,12,52,3,361,27,1,False
2022-12-27,4260705920294,2,15.99,-13,31.98,12,52,3,361,27,1,False
2022-12-27,4260705920393,1,2.99,-3,2.99,12,52,3,361,27,1,False
2022-12-27,4260705920324,2,10.99,-11,21.98,12,52,3,361,27,1,False
2022-12-27,4260705920157,1,7.49,-6,7.49,12,52,3,361,27,1,False
2022-12-27,4260705920102,1,6.79,-2,6.79,12,52,3,361,27,1,False
2022-12-27,4260705920010,1,4.29,-4,4.29,12,52,3,361,27,1,False
2022-12-27,4260705920034,1,3.89,-4,3.89,12,52,3,361,27,1,False
2022-12-27,4260705920072,1,5.99,-1,5.99,12,52,3,361,27,1,False
2022-12-27,4260705920416,2,7.19,-8,14.38,12,52,3,361,27,1,False
2022-12-28,4260705920270,1,54.99,-1,54.99,12,52,3,362,28,2,False
2022-12-28,4260705920423,1,4.99,-6,4.99,12,52,3,362,28,2,False
2022-12-28,4260705920409,1,17.49,-4,17.49,12,52,3,362,28,2,False
2022-12-28,4260705920089,1,2.99,-1,2.99,12,52,3,362,28,2,False
2022-12-28,4260705920157,1,7.49,-7,7.49,12,52,3,362,28,2,False
2022-12-28,4260705920225,1,3.29,-3,3.29,12,52,3,362,28,2,False
2022-12-28,4260705920263,1,52.99,-2,52.99,12,52,3,362,28,2,False
2022-12-28,4260705920294,1,15.99,-14,15.99,12,52,3,362,28,2,False
2022-12-29,4260705920393,1,2.99,-4,2.99,12,52,4,363,29,3,False
2022-12-29,4260705920324,1,10.99,-12,10.99,12,52,4,363,29,3,False
2022-12-29,4260705920089,1,2.99,-2,2.99,12,52,4,363,29,3,False
2022-12-29,4260705920157,1,7.49,-8,7.49,12,52,4,363,29,3,False
2022-12-29,4260705920164,1,7.49,-7,7.49,12,52,4,363,29,3,False
2022-12-30,4260705920522,1,6.49,-1,6.49,12,52,4,364,30,4,False
2022-12-30,4260705920164,1,7.49,-8,7.49,12,52,4,364,30,4,False
2022-12-30,4260705920010,1,4.29,-5,4.29,12,52,4,364,30,4,False
2022-12-30,4260705920294,1,15.99,-15,15.99,12,52,4,364,30,4,False
2022-12-30,4260705920157,1,7.49,-9,7.49,12,52,4,364,30,4,False
2022-12-30,4260705920324,1,10.99,-13,10.99,12,52,4,364,30,4,False
2022-12-30,4260705920331,1,8.69,-7,8.69,12,52,4,364,30,4,False
2022-12-30,4260705920546,1,7.79,-1,7.79,12,52,4,364,30,4,False
2022-12-30,4260705920300,1,15.49,-4,15.49,12,52,4,364,30,4,False
2022-12-31,4260705920300,1,15.49,-5,15.49,12,52,4,365,31,5,True
2022-12-31,4260705920317,1,9.99,-4,9.99,12,52,4,365,31,5,True
2022-12-31,4260705920294,2,15.99,-17,31.98,12,52,4,365,31,5,True
2023-01-02,4260705920010,1,4.29,-4,4.29,1,1,0,2,2,0,False
2023-01-02,4260705920423,1,4.99,-6,4.99,1,1,0,2,2,0,False
2023-01-02,4260705920416,1,7.19,-7,7.19,1,1,0,2,2,0,False
2023-01-02,4260705920362,1,2.99,-1,2.99,1,1,0,2,2,0,False
2023-01-02,4260705920522,1,6.49,-1,6.49,1,1,0,2,2,0,False
2023-01-02,4260705920096,1,5.59,-4,5.59,1,1,0,2,2,0,False
2023-01-02,4260705920157,1,7.49,-6,7.49,1,1,0,2,2,0,False
2023-01-02,4260705920294,1,15.99,-12,15.99,1,1,0,2,2,0,False
2023-01-02,4260705920300,1,15.49,-4,15.49,1,1,0,2,2,0,False
2023-01-03,4260705920010,1,4.29,-5,4.29,1,1,0,3,3,1,False
2023-01-03,4260705920102,1,6.79,-2,6.79,1,1,0,3,3,1,False
2023-01-03,4260705920294,2,15.99,-14,31.98,1,1,0,3,3,1,False
2023-01-03,4260705920225,1,3.29,-3,3.29,1,1,0,3,3,1,False
2023-01-03,4260705920416,1,7.19,-8,7.19,1,1,0,3,3,1,False
2023-01-03,4260705920522,1,6.49,-2,6.49,1,1,0,3,3,1,False
2023-01-03,4260705920324,2,10.99,-11,21.98,1,1,0,3,3,1,False
2023-01-04,4260705920294,1,15.99,-15,15.99,1,1,0,4,4,2,False
2023-01-04,4260705920249,1,4.69,-7,4.69,1,1,0,4,4,2,False
2023-01-04,4260705920102,1,6.79,-3,6.79,1,1,0,4,4,2,False
2023-01-04,4260705920096,1,5.59,-5,5.59,1,1,0,4,4,2,False
2023-01-05,4260705920072,1,5.99,-1,5.99,1,1,0,5,5,3,False
2023-01-05,4260705920010,1,4.29,-6,4.29,1,1,0,5,5,3,False
2023-01-05,4260705920096,1,5.59,-6,5.59,1,1,0,5,5,3,False
2023-01-05,4260705920294,2,15.99,-17,31.98,1,1,0,5,5,3,False
2023-01-05,4260705920324,1,10.99,-12,10.99,1,1,0,5,5,3,False
2023-01-05,4260705920423,1,4.99,-7,4.99,1,1,0,5,5,3,False
2023-01-05,4260705920522,1,6.49,-3,6.49,1,1,0,5,5,3,False
2023-01-05,4260705920102,1,6.79,-4,6.79,1,1,0,5,5,3,False
2023-01-06,4260705920522,1,6.49,-4,6.49,1,1,0,6,6,4,False
2023-01-06,4260705920423,1,4.99,-8,4.99,1,1,0,6,6,4,False
2023-01-06,4260705920416,1,7.19,-9,7.19,1,1,0,6,6,4,False
2023-01-06,4260705920164,1,7.49,-6,7.49,1,1,0,6,6,4,False
2023-01-06,4260705920300,1,15.49,-5,15.49,1,1,0,6,6,4,False
2023-01-06,4260705920249,1,4.69,-8,4.69,1,1,0,6,6,4,False
2023-01-06,4260705920157,1,7.49,-7,7.49,1,1,0,6,6,4,False
2023-01-06,4260705920010,1,4.29,-7,4.29,1,1,0,6,6,4,False
2023-01-06,4260705920324,2,10.99,-14,21.98,1,1,0,6,6,4,False
2023-01-07,4260705920102,1,6.79,-5,6.79,1,1,0,7,7,5,True
2023-01-07,4260705920522,1,6.49,-5,6.49,1,1,0,7,7,5,True
2023-01-07,4260705920294,2,15.99,-19,31.98,1,1,0,7,7,5,True
2023-01-07,4260705920416,1,7.19,-10,7.19,1,1,0,7,7,5,True
2023-01-07,4260705920249,1,4.69,-9,4.69,1,1,0,7,7,5,True
2023-01-07,4260705920072,1,5.99,-2,5.99,1,1,0,7,7,5,True
2023-01-07,4260705920010,1,4.29,-8,4.29,1,1,0,7,7,5,True
2023-01-07,4260705920157,1,7.49,-8,7.49,1,1,0,7,7,5,True
2023-01-09,4260705920072,1,5.99,-1,5.99,1,2,1,9,9,0,False
2023-01-09,4260705920164,1,7.49,-6,7.49,1,2,1,9,9,0,False
2023-01-09,4260705920249,1,4.69,-7,4.69,1,2,1,9,9,0,False
2023-01-09,4260705920157,1,7.49,-6,7.49,1,2,1,9,9,0,False
2023-01-09,4260705920416,1,7.19,-7,7.19,1,2,1,9,9,0,False
2023-01-09,4260705920423,1,4.99,-6,4.99,1,2,1,9,9,0,False
2023-01-09,4260705920522,1,6.49,-1,6.49,1,2,1,9,9,0,False
2023-01-09,4260705920393,1,2.99,-3,2.99,1,2,1,9,9,0,False
2023-01-10,4260705920591,1,10.49,-1,10.49,1,2,1,10,10,1,False
2023-01-10,4260705920423,1,4.99,-7,4.99,1,2,1,10,10,1,False
2023-01-10,4260705920096,1,5.59,-4,5.59,1,2,1,10,10,1,False
2023-01-11,4260705920324,1,10.99,-10,10.99,1,2,1,11,11,2,False
2023-01-11,4260705920522,1,6.49,-2,6.49,1,2,1,11,11,2,False
2023-01-11,4260705920072,1,5.99,-2,5.99,1,2,1,11,11,2,False
2023-01-12,4260705920324,1,10.99,-11,10.99,1,2,1,12,12,3,False
2023-01-12,4260705920294,1,15.99,-12,15.99,1,2,1,12,12,3,False
2023-01-12,4260705920362,3,2.99,-3,8.97,1,2,1,12,12,3,False
2023-01-12,4260705920072,1,5.99,-3,5.99,1,2,1,12,12,3,False
2023-01-12,4260705920102,1,6.79,-2,6.79,1,2,1,12,12,3,False
2023-01-12,4260705920416,1,7.19,-8,7.19,1,2,1,12,12,3,False
2023-01-13,4260705920294,2,15.99,-14,31.98,1,2,1,13,13,4,False
2023-01-13,4260705920300,1,15.49,-4,15.49,1,2,1,13,13,4,False
2023-01-13,4260705920324,2,10.99,-13,21.98,1,2,1,13,13,4,False
2023-01-13,4260705920416,1,7.19,-9,7.19,1,2,1,13,13,4,False
2023-01-13,4260705920546,1,7.79,-1,7.79,1,2,1,13,13,4,False
2023-01-13,4260705920072,1,5.99,-4,5.99,1,2,1,13,13,4,False
2023-01-13,4260705920010,1,4.29,-4,4.29,1,2,1,13,13,4,False
2023-01-14,4260705920157,1,7.49,-7,7.49,1,2,1,14,14,5,True
2023-01-14,4260705920423,1,4.99,-8,4.99,1,2,1,14,14,5,True
2023-01-14,4260705920300,1,15.49,-5,15.49,1,2,1,14,14,5,True
2023-01-14,4260705920294,2,15.99,-16,31.98,1,2,1,14,14,5,True
2023-01-14,4260705920249,1,4.69,-8,4.69,1,2,1,14,14,5,True
2023-01-14,4260705920416,1,7.19,-10,7.19,1,2,1,14,14,5,True
2023-01-14,4260705920102,1,6.79,-3,6.79,1,2,1,14,14,5,True
2023-01-14,4260705920096,1,5.59,-5,5.59,1,2,1,14,14,5,True
2023-01-14,4260705920072,1,5.99,-5,5.99,1,2,1,14,14,5,True
2023-01-14,4260705920010,1,4.29,-5,4.29,1,2,1,14,14,5,True
2023-01-14,4260705920164,1,7.49,-7,7.49,1,2,1,14,14,5,True
2023-01-16,4260705920034,1,3.89,-4,3.89,1,3,2,16,16,0,False
2023-01-16,4260705920010,1,4.29,-6,4.29,1,3,2,16,16,0,False
2023-01-16,4260705920423,1,4.99,-9,4.99,1,3,2,16,16,0,False
2023-01-16,4260705920102,1,6.79,-4,6.79,1,3,2,16,16,0,False
2023-01-17,4260705920522,1,6.49,-3,6.49,1,3,2,17,17,1,False
2023-01-17,4260705920416,1,7.19,-11,7.19,1,3,2,17,17,1,False
2023-01-17,4260705920157,1,7.49,-8,7.49,1,3,2,17,17,1,False
2023-01-17,4260705920072,1,5.99,-6,5.99,1,3,2,17,17,1,False
2023-01-17,4260705920102,1,6.79,-5,6.79,1,3,2,17,17,1,False
2023-01-17,4260705920164,1,7.49,-8,7.49,1,3,2,17,17,1,False
2023-01-17,4260705920010,1,4.29,-7,4.29,1,3,2,17,17,1,False
2023-01-18,4260705920324,1,10.99,-10,10.99,1,3,2,18,18,2,False
2023-01-18,4260705920249,1,4.69,-7,4.69,1,3,2,18,18,2,False
2023-01-18,4260705920010,1,4.29,-6,4.29,1,3,2,18,18,2,False
2023-01-19,4260705920249,1,4.69,-8,4.69,1,3,2,19,19,3,False
2023-01-19,4260705920423,1,4.99,-7,4.99,1,3,2,19,19,3,False
2023-01-19,4260705920072,1,5.99,-2,5.99,1,3,2,19,19,3,False
2023-01-19,4260705920300,1,15.49,-4,15.49,1,3,2,19,19,3,False
2023-01-19,4260705920324,1,10.99,-11,10.99,1,3,2,19,19,3,False
2023-01-19,4260705920416,1,7.19,-8,7.19,1,3,2,19,19,3,False
2023-01-19,4260705920522,1,6.49,-2,6.49,1,3,2,19,19,3,False
2023-01-19,4260705920010,1,4.29,-7,4.29,1,3,2,19,19,3,False
2023-01-20,4260705920072,1,5.99,-3,5.99,1,3,2,20,20,4,False
2023-01-20,4260705920249,1,4.69,-9,4.69,1,3,2,20,20,4,False
2023-01-20,4260705920324,2,10.99,-13,21.98,1,3,2,20,20,4,False
2023-01-20,4260705920416,1,7.19,-9,7.19,1,3,2,20,20,4,False
2023-01-20,4260705920546,1,7.79,-1,7.79,1,3,2,20,20,4,False
2023-01-20,4260705920294,2,15.99,-13,31.98,1,3,2,20,20,4,False
2023-01-21,4260705920072,1,5.99,-4,5.99,1,3,2,21,21,5,True
2023-01-21,4260705920300,1,15.49,-5,15.49,1,3,2,21,21,5,True
2023-01-21,4260705920294,1,15.99,-14,15.99,1,3,2,21,21,5,True
2023-01-21,4260705920010,1,4.29,-8,4.29,1,3,2,21,21,5,True
2023-01-21,4260705920157,1,7.49,-7,7.49,1,3,2,21,21,5,True
2023-01-23,4260705920416,1,7.19,-7,7.19,1,4,3,23,23,0,False
2023-01-23,4260705920423,1,4.99,-6,4.99,1,4,3,23,23,0,False
2023-01-23,4260705920294,1,15.99,-12,15.99,1,4,3,23,23,0,False
2023-01-23,4260705920324,1,10.99,-10,10.99,1,4,3,23,23,0,False
2023-01-23,4260705920102,1,6.79,-2,6.79,1,4,3,23,23,0,False
2023-01-23,4260705920034,1,3.89,-4,3.89,1,4,3,23,23,0,False
2023-01-23,4260705920249,1,4.69,-7,4.69,1,4,3,23,23,0,False
2023-01-24,4260705920249,1,4.69,-8,4.69,1,4,3,24,24,1,False
2023-01-24,4260705920294,1,15.99,-13,15.99,1,4,3,24,24,1,False
2023-01-24,4260705920300,1,15.49,-4,15.49,1,4,3,24,24,1,False
2023-01-24,4260705920324,1,10.99,-11,10.99,1,4,3,24,24,1,False
2023-01-24,4260705920416,1,7.19,-8,7.19,1,4,3,24,24,1,False
2023-01-24,4260705920423,1,4.99,-7,4.99,1,4,3,24,24,1,False
2023-01-24,4260705920522,1,6.49,-1,6.49,1,4,3,24,24,1,False
2023-01-24,4260705920034,1,3.89,-5,3.89,1,4,3,24,24,1,False
2023-01-24,4260705920072,1,5.99,-1,5.99,1,4,3,24,24,1,False
2023-01-24,4260705920102,1,6.79,-3,6.79,1,4,3,24,24,1,False
2023-01-24,4260705920157,1,7.49,-6,7.49,1,4,3,24,24,1,False
2023-01-24,4260705920164,1,7.49,-6,7.49,1,4,3,24,24,1,False
2023-01-24,4260705920010,1,4.29,-4,4.29,1,4,3,24,24,1,False
2023-01-26,4260705920034,1,3.89,-6,3.89,1,4,3,26,26,3,False
2023-01-26,4260705920522,1,6.49,-2,6.49,1,4,3,26,26,3,False
2023-01-26,4260705920157,1,7.49,-7,7.49,1,4,3,26,26,3,False
2023-01-26,4260705920416,1,7.19,-9,7.19,1,4,3,26,26,3,False
2023-01-26,4260705920249,1,4.69,-9,4.69,1,4,3,26,26,3,False
2023-01-26,4260705920324,1,10.99,-12,10.99,1,4,3,26,26,3,False
2023-01-26,4260705920225,1,3.29,-3,3.29,1,4,3,26,26,3,False
2023-01-27,4260705920294,1,15.99,-14,15.99,1,4,3,27,27,4,False
2023-01-27,4260705920072,1,5.99,-2,5.99,1,4,3,27,27,4,False
2023-01-27,4260705920416,1,7.19,-10,7.19,1,4,3,27,27,4,False
2023-01-27,4260705920324,1,10.99,-13,10.99,1,4,3,27,27,4,False
2023-01-28,4260705920508,1,7.79,-1,7.79,1,4,3,28,28,5,True
2023-01-28,4260705920324,1,10.99,-14,10.99,1,4,3,28,28,5,True
2023-01-28,4260705920416,1,7.19,-11,7.19,1,4,3,28,28,5,True
2023-01-28,4260705920423,1,4.99,-8,4.99,1,4,3,28,28,5,True
2023-01-28,4260705920300,1,15.49,-5,15.49,1,4,3,28,28,5,True
2023-01-28,4260705920294,2,15.99,-16,31.98,1,4,3,28,28,5,True
2023-01-28,4260705920072,1,5.99,-3,5.99,1,4,3,28,28,5,True
2023-01-28,4260705920522,1,6.49,-3,6.49,1,4,3,28,28,5,True
2023-01-28,4260705920546,1,7.79,-1,7.79,1,4,3,28,28,5,True
2023-01-28,4260705920249,1,4.69,-10,4.69,1,4,3,28,28,5,True
2023-01-30,4260705920324,1,10.99,-10,10.99,1,5,4,30,30,0,False
2023-01-30,4260705920010,1,4.29,-4,4.29,1,5,4,30,30,0,False
2023-01-30,4260705920072,1,5.99,-1,5.99,1,5,4,30,30,0,False
2023-01-30,4260705920164,1,7.49,-6,7.49,1,5,4,30,30,0,False
2023-01-30,4260705920102,1,6.79,-2,6.79,1,5,4,30,30,0,False
2023-01-30,4260705920416,1,7.19,-7,7.19,1,5,4,30,30,0,False
2023-01-30,4260705920522,1,6.49,-1,6.49,1,5,4,30,30,0,False
2023-01-30,4260705920300,1,15.49,-4,15.49,1,5,4,30,30,0,False
2023-01-30,4260705920294,1,15.99,-12,15.99,1,5,4,30,30,0,False
2023-01-31,4260705920249,1,4.69,-7,4.69,1,5,4,31,31,1,False
2023-01-31,4260705920294,1,15.99,-13,15.99,1,5,4,31,31,1,False
2023-01-31,4260705920423,1,4.99,-6,4.99,1,5,4,31,31,1,False
2023-02-01,4260705920324,1,10.99,-11,10.99,2,5,0,32,1,2,False
2023-02-01,4260705920300,1,15.49,-5,15.49,2,5,0,32,1,2,False
2023-02-01,4260705920157,1,7.49,-6,7.49,2,5,0,32,1,2,False
2023-02-01,4260705920102,1,6.79,-3,6.79,2,5,0,32,1,2,False
2023-02-01,4260705920164,1,7.49,-7,7.49,2,5,0,32,1,2,False
2023-02-01,4260705920423,1,4.99,-7,4.99,2,5,0,32,1,2,False
2023-02-01,4260705920522,1,6.49,-2,6.49,2,5,0,32,1,2,False
2023-02-01,4260705920294,1,15.99,-14,15.99,2,5,0,32,1,2,False
2023-02-01,4260705920034,1,3.89,-4,3.89,2,5,0,32,1,2,False
2023-02-02,4260705920195,1,4.99,-3,4.99,2,5,0,33,2,3,False
2023-02-02,4260705920324,1,10.99,-12,10.99,2,5,0,33,2,3,False
2023-02-02,4260705920034,1,3.89,-5,3.89,2,5,0,33,2,3,False
2023-02-02,4260705920072,1,5.99,-2,5.99,2,5,0,33,2,3,False
2023-02-02,4260705920102,1,6.79,-4,6.79,2,5,0,33,2,3,False
2023-02-02,4260705920522,1,6.49,-3,6.49,2,5,0,33,2,3,False
2023-02-02,4260705920249,1,4.69,-8,4.69,2,5,0,33,2,3,False
2023-02-02,4260705920010,1,4.29,-5,4.29,2,5,0,33,2,3,False
2023-02-03,4260705920522,1,6.49,-4,6.49,2,5,0,34,3,4,False
2023-02-03,4260705920324,1,10.99,-13,10.99,2,5,0,34,3,4,False
2023-02-03,4260705920164,1,7.49,-8,7.49,2,5,0,34,3,4,False
2023-02-03,4260705920607,1,12.49,-1,12.49,2,5,0,34,3,4,False
2023-02-03,4260705920560,1,3.99,-1,3.99,2,5,0,34,3,4,False
2023-02-03,4260705920010,1,4.29,-6,4.29,2,5,0,34,3,4,False
2023-02-03,4260705920300,1,15.49,-6,15.49,2,5,0,34,3,4,False
2023-02-03,4260705920072,1,5.99,-3,5.99,2,5,0,34,3,4,False
2023-02-03,4260705920102,1,6.79,-5,6.79,2,5,0,34,3,4,False
2023-02-03,4260705920195,1,4.99,-4,4.99,2,5,0,34,3,4,False
2023-02-03,4260705920201,1,5.99,-1,5.99,2,5,0,34,3,4,False
2023-02-03,4260705920218,1,5.99,-1,5.99,2,5,0,34,3,4,False
2023-02-03,4260705920249,1,4.69,-9,4.69,2,5,0,34,3,4,False
2023-02-03,4260705920294,1,15.99,-15,15.99,2,5,0,34,3,4,False
2023-02-03,4260705920423,1,4.99,-8,4.99,2,5,0,34,3,4,False
2023-02-03,4260705920157,1,7.49,-7,7.49,2,5,0,34,3,4,False
2023-02-04,4260705920522,1,6.49,-5,6.49,2,5,0,35,4,5,True
2023-02-04,4260705920300,1,15.49,-7,15.49,2,5,0,35,4,5,True
2023-02-04,4260705920294,2,15.99,-17,31.98,2,5,0,35,4,5,True
2023-02-04,4260705920096,1,5.59,-4,5.59,2,5,0,35,4,5,True
2023-02-04,4260705920072,1,5.99,-4,5.99,2,5,0,35,4,5,True
2023-02-04,4260705920010,1,4.29,-7,4.29,2,5,0,35,4,5,True
2023-02-04,4260705920416,1,7.19,-8,7.19,2,5,0,35,4,5,True
2023-02-04,4260705920423,1,4.99,-9,4.99,2,5,0,35,4,5,True
2023-02-04,4260705920324,1,10.99,-14,10.99,2,5,0,35,4,5,True
